Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2010-01-14,24.057743072509766,11.891914367675781,6.442690372467041,30.959999084472656,16.05769157409668,7.479642868041992,31.100000381469727,16.221153259277344,7.5164289474487305,30.260000228881836,16.038461685180664,7.465000152587891,30.309999465942383,16.14423179626465,7.503929138183594,63228100.0,59655960.0,432894000.0
2010-01-15,23.98003578186035,11.706768035888672,6.335019588470459,30.860000610351562,15.80769157409668,7.354642868041992,31.239999771118164,16.10576820373535,7.557143211364746,30.709999084472656,15.72115421295166,7.352499961853027,31.079999923706055,16.038461685180664,7.533214092254639,79913200.0,77072424.0,594067600.0
2010-01-19,24.166536331176758,11.77798080444336,6.615270614624023,31.100000381469727,15.90384578704834,7.679999828338623,31.239999771118164,16.10576820373535,7.685357093811035,30.68000030517578,15.711538314819336,7.401429176330566,30.75,15.72115421295166,7.440357208251953,46575700.0,63125296.0,730007600.0
2010-01-20,23.770227432250977,11.74949836730957,6.51344633102417,30.59000015258789,15.865385055541992,7.56178617477417,30.940000534057617,16.038461685180664,7.698214054107666,30.309999465942383,15.701923370361328,7.482142925262451,30.809999465942383,15.865385055541992,7.675356864929199,54849500.0,67075424.0,612152800.0
2010-01-21,23.31954002380371,11.40768814086914,6.400853157043457,30.010000228881836,15.40384578704834,7.431070804595947,30.719999313354492,15.84615421295166,7.618214130401611,30.0,15.336538314819336,7.400356769561768,30.610000610351562,15.836538314819336,7.574285984039307,73086700.0,103117248.0,608154400.0
2010-01-22,22.503623962402344,11.471782684326172,6.083380222320557,28.959999084472656,15.490385055541992,7.0625,30.200000762939453,16.115385055541992,7.410714149475098,28.84000015258789,15.47115421295166,7.041429042816162,30.0,15.913461685180664,7.385000228881836,102004600.0,169184808.0,881767600.0
2010-01-25,22.783370971679688,11.656926155090332,6.2470383644104,29.31999969482422,15.740385055541992,7.252500057220459,29.65999984741211,15.894230842590332,7.310713768005371,29.100000381469727,15.59615421295166,7.1496429443359375,29.239999771118164,15.826923370361328,7.232500076293945,63373000.0,78166816.0,1065699600.0
2010-01-26,22.92323112487793,11.642682075500488,6.335329055786133,29.5,15.72115421295166,7.355000019073486,29.850000381469727,16.05769157409668,7.632500171661377,29.09000015258789,15.634614944458008,7.235000133514404,29.200000762939453,15.701923370361328,7.3553571701049805,66639900.0,81137680.0,1867110000.0
2010-01-27,23.05533790588379,11.607077598571777,6.395008563995361,29.670000076293945,15.673076629638672,7.424285888671875,29.81999969482422,15.759614944458008,7.520713806152344,29.020000457763672,15.413461685180664,7.126070976257324,29.350000381469727,15.663461685180664,7.387499809265137,63949500.0,79924624.0,1722568400.0
2010-01-28,22.659038543701172,11.507387161254883,6.13075590133667,29.15999984741211,15.538461685180664,7.117499828338623,29.8700008392334,15.81730842590332,7.339285850524902,28.889999389648438,15.394230842590332,7.096428871154785,29.84000015258789,15.798076629638672,7.318929195404053,117513700.0,82301440.0,1173502400.0
2010-01-29,21.897520065307617,11.450418472290039,5.908337116241455,28.18000030517578,15.461538314819336,6.859285831451416,29.920000076293945,15.865385055541992,7.221428871154785,27.65999984741211,15.451923370361328,6.794642925262451,29.899999618530273,15.59615421295166,7.181428909301758,193888500.0,84404944.0,1245952400.0
2010-02-01,22.07624053955078,11.5714750289917,5.990475654602051,28.40999984741211,15.625,6.9546427726745605,28.479999542236328,15.711538314819336,7.0,27.920000076293945,15.480769157409668,6.8321428298950195,28.389999389648438,15.576923370361328,6.870357036590576,85931100.0,59218120.0,749876400.0
2010-02-02,22.115095138549805,11.998729705810547,6.025238513946533,28.459999084472656,16.201923370361328,6.994999885559082,28.5,16.298076629638672,7.0114288330078125,28.139999389648438,15.615385055541992,6.906428813934326,28.3700008392334,15.644230842590332,6.996786117553711,54413700.0,120379376.0,698342400.0
2010-02-03,22.247196197509766,11.877673149108887,6.128908634185791,28.6299991607666,16.038461685180664,7.115356922149658,28.790000915527344,16.375,7.150000095367432,28.1200008392334,15.980769157409668,6.943571090698242,28.260000228881836,16.14423179626465,6.9703569412231445,61397900.0,73609328.0,615328000.0
2010-02-04,21.633323669433594,11.421934127807617,5.908030986785889,27.84000015258789,15.423076629638672,6.85892915725708,28.5,15.865385055541992,7.0846428871154785,27.809999465942383,15.394230842590332,6.841785907745361,28.3799991607666,15.84615421295166,7.026071071624756,77850000.0,114503168.0,757652000.0
2010-02-05,21.773189544677734,11.243911743164062,6.012932777404785,28.020000457763672,15.18269157409668,6.980713844299316,28.280000686645508,15.56730842590332,7.0,27.56999969482422,14.663461685180664,6.816071033477783,28.0,15.423076629638672,6.879642963409424,80960100.0,149243328.0,850306800.0
2010-02-08,21.540071487426758,11.108613967895508,5.971709251403809,27.719999313354492,15.0,6.932857036590576,28.079999923706055,15.230769157409668,7.067142963409424,27.56999969482422,14.875,6.9285712242126465,28.010000228881836,15.22115421295166,6.98892879486084,52820600.0,73306480.0,478270800.0
2010-02-09,21.765419006347656,11.108613967895508,6.035387992858887,28.010000228881836,15.0,7.006785869598389,28.34000015258789,15.27884578704834,7.0535712242126465,27.75,14.836538314819336,6.955357074737549,27.969999313354492,15.15384578704834,7.014999866485596,59195800.0,101483512.0,632886800.0
2010-02-10,21.749876022338867,11.172703742980957,6.002470970153809,27.989999771118164,15.086538314819336,6.968571186065674,28.239999771118164,15.259614944458008,7.021429061889648,27.84000015258789,14.90384578704834,6.937857151031494,28.030000686645508,14.97115421295166,6.996070861816406,48591300.0,71112184.0,370361600.0
2010-02-11,21.85089683532715,11.229670524597168,6.1116814613342285,28.1200008392334,15.163461685180664,7.0953569412231445,28.399999618530273,15.18269157409668,7.1339287757873535,27.700000762939453,14.884614944458008,6.930714130401611,27.93000030517578,15.019230842590332,6.960000038146973,65993700.0,69572568.0,550345600.0
2010-02-12,21.7032527923584,11.073009490966797,6.1642866134643555,27.93000030517578,14.951923370361328,7.156428813934326,28.059999465942383,15.144230842590332,7.2014288902282715,27.579999923706055,14.759614944458008,6.982142925262451,27.809999465942383,14.990385055541992,7.075356960296631,81117200.0,79563224.0,655468800.0
2010-02-16,22.13262939453125,11.421934127807617,6.257191181182861,28.350000381469727,15.423076629638672,7.264286041259766,28.3700008392334,15.5,7.2746429443359375,28.020000457763672,15.076923370361328,7.197143077850342,28.1299991607666,15.09615421295166,7.2121429443359375,51935600.0,72222592.0,543737600.0
2010-02-17,22.32000160217285,11.500266075134277,6.231041431427002,28.59000015258789,15.52884578704834,7.23392915725708,28.649999618530273,15.59615421295166,7.296785831451416,28.360000610351562,15.44230842590332,7.1735711097717285,28.530000686645508,15.56730842590332,7.292500019073486,45882900.0,62976056.0,436396800.0
2010-02-18,22.616662979125977,11.564353942871094,6.242731094360352,28.969999313354492,15.615385055541992,7.247499942779541,29.030000686645508,15.663461685180664,7.28178596496582,28.510000228881836,15.461538314819336,7.175714015960693,28.59000015258789,15.480769157409668,7.201070785522461,42856500.0,49226840.0,422825200.0
2010-02-19,22.460525512695312,11.514506340026855,6.2039690017700195,28.770000457763672,15.548076629638672,7.202499866485596,28.920000076293945,15.625,7.257143020629883,28.690000534057617,15.384614944458008,7.182499885559082,28.790000915527344,15.519230842590332,7.209286212921143,44451800.0,67809664.0,415469600.0
2010-02-22,22.429290771484375,11.5714750289917,6.165515422821045,28.729999542236328,15.625,7.1578569412231445,28.940000534057617,15.711538314819336,7.232142925262451,28.649999618530273,15.538461685180664,7.11392879486084,28.84000015258789,15.605769157409668,7.226428985595703,36707100.0,46787520.0,390563600.0
2010-02-23,22.11701774597168,11.3578462600708,6.062153339385986,28.329999923706055,15.336538314819336,7.0378570556640625,28.829999923706055,15.69230842590332,7.190357208251953,28.09000015258789,15.25,6.989643096923828,28.68000030517578,15.56730842590332,7.142857074737549,52266200.0,65905944.0,575094800.0
2010-02-24,22.351228713989258,11.478900909423828,6.172900199890137,28.6299991607666,15.5,7.166429042816162,28.790000915527344,15.519230842590332,7.194285869598389,28.3799991607666,15.269230842590332,7.065713882446289,28.520000457763672,15.365385055541992,7.0796427726745605,43165900.0,58916624.0,460566400.0
2010-02-25,22.32780647277832,11.407251358032227,6.214123725891113,28.600000381469727,15.30769157409668,7.214285850524902,28.649999618530273,15.336538314819336,7.244999885559082,28.020000457763672,15.105769157409668,7.03178596496582,28.270000457763672,15.15384578704834,7.049285888671875,48735300.0,65899080.0,665126000.0
2010-02-26,22.382457733154297,11.507562637329102,6.294720649719238,28.670000076293945,15.44230842590332,7.307857036590576,28.850000381469727,15.52884578704834,7.327499866485596,28.510000228881836,15.336538314819336,7.214285850524902,28.649999618530273,15.384614944458008,7.2278571128845215,40370600.0,62986976.0,507460800.0
2010-03-01,22.655702590942383,11.39292049407959,6.429156303405762,29.020000457763672,15.288461685180664,7.463929176330566,29.049999237060547,15.52884578704834,7.482142925262451,28.530000686645508,15.22115421295166,7.337500095367432,28.770000457763672,15.480769157409668,7.348214149475098,43805400.0,65310232.0,550093600.0
2010-03-02,22.2185115814209,11.39292049407959,6.4248480796813965,28.459999084472656,15.288461685180664,7.458929061889648,29.299999237060547,15.336538314819336,7.5296430587768555,28.239999771118164,15.22115421295166,7.419285774230957,29.079999923706055,15.30769157409668,7.497499942779541,93123900.0,54691104.0,566546400.0
2010-03-03,22.2185115814209,11.486069679260254,6.439613342285156,28.459999084472656,15.413461685180664,7.476070880889893,28.610000610351562,15.663461685180664,7.495357036590576,28.350000381469727,15.336538314819336,7.42642879486084,28.510000228881836,15.365385055541992,7.4621429443359375,48442100.0,87170096.0,372052800.0
2010-03-04,22.351228713989258,11.5433931350708,6.4820661544799805,28.6299991607666,15.490385055541992,7.525356769561768,28.649999618530273,15.538461685180664,7.5328569412231445,28.270000457763672,15.355769157409668,7.451070785522461,28.459999084472656,15.451923370361328,7.474286079406738,42890600.0,49017488.0,366041200.0
2010-03-05,22.32000160217285,11.71535873413086,6.735553741455078,28.59000015258789,15.72115421295166,7.819643020629883,28.68000030517578,15.740385055541992,7.846428871154785,28.420000076293945,15.52884578704834,7.6653571128845215,28.65999984741211,15.56730842590332,7.67642879486084,56001800.0,67791256.0,899620400.0
2010-03-08,22.351228713989258,11.658037185668945,6.739554405212402,28.6299991607666,15.644230842590332,7.824285984039307,28.93000030517578,15.836538314819336,7.86035680770874,28.5,15.615385055541992,7.794642925262451,28.520000457763672,15.740385055541992,7.857500076293945,39414500.0,55823976.0,429889600.0
2010-03-09,22.48394012451172,11.815675735473633,6.86076021194458,28.799999237060547,15.855769157409668,7.965000152587891,29.110000610351562,15.980769157409668,8.035714149475098,28.549999237060547,15.625,7.78178596496582,28.559999465942383,15.673076629638672,7.796785831451416,50271600.0,87033024.0,920259200.0
2010-03-10,22.616662979125977,11.83000373840332,6.916746616363525,28.969999313354492,15.875,8.029999732971191,29.110000610351562,15.97115421295166,8.052857398986816,28.799999237060547,15.788461685180664,7.971428871154785,28.860000610351562,15.855769157409668,7.993928909301758,44891400.0,70557136.0,596218000.0
2010-03-11,22.780609130859375,11.808511734008789,6.937050819396973,29.18000030517578,15.84615421295166,8.053570747375488,29.190000534057617,15.913461685180664,8.053570747375488,28.850000381469727,15.69230842590332,7.975714206695557,28.889999389648438,15.855769157409668,7.996786117553711,35349700.0,67501720.0,405700400.0
2010-03-12,22.850872039794922,12.209769248962402,6.970890998840332,29.270000457763672,16.384614944458008,8.092857360839844,29.3799991607666,16.403846740722656,8.133213996887207,29.040000915527344,15.865385055541992,8.0625,29.31999969482422,15.951923370361328,8.120356559753418,31700200.0,117390416.0,416323600.0
2010-03-15,22.866485595703125,12.38890266418457,6.885985374450684,29.290000915527344,16.625,7.994286060333252,29.3700008392334,16.68269157409668,8.053570747375488,29.010000228881836,16.288461685180664,7.8660712242126465,29.18000030517578,16.365385055541992,8.049285888671875,37512000.0,122669144.0,493502800.0
2010-03-16,22.92894172668457,12.947799682617188,6.904750347137451,29.3700008392334,17.375,8.016071319580078,29.489999771118164,17.461538314819336,8.03499984741211,29.200000762939453,16.778846740722656,7.946785926818848,29.420000076293945,16.81730842590332,8.006428718566895,36723500.0,237713944.0,446908000.0
2010-03-17,23.131914138793945,12.92630386352539,6.894599914550781,29.6299991607666,17.346153259277344,8.00428581237793,29.8700008392334,17.69230842590332,8.087499618530273,29.399999618530273,17.278846740722656,7.973928928375244,29.5,17.615385055541992,8.032142639160156,50385700.0,166919792.0,450956800.0
2010-03-18,23.116302490234375,13.03378677368164,6.910902500152588,29.610000610351562,17.490385055541992,8.023214340209961,29.719999313354492,17.55769157409668,8.035714149475098,29.5,17.221153259277344,7.950356960296631,29.6299991607666,17.39423179626465,8.003570556640625,43845200.0,92056016.0,342109600.0
2010-03-19,23.10068702697754,12.947799682617188,6.837072849273682,29.59000015258789,17.375,7.9375,29.899999618530273,17.634614944458008,8.044285774230957,29.350000381469727,17.240385055541992,7.901071071624756,29.760000228881836,17.375,8.028214454650879,81332100.0,119388464.0,559445600.0
2010-03-22,23.108503341674805,12.947799682617188,6.9139790534973145,29.600000381469727,17.375,8.026785850524902,29.700000762939453,17.43269157409668,8.071429252624512,29.389999389648438,17.115385055541992,7.862500190734863,29.5,17.173076629638672,7.873929023742676,37718200.0,67538328.0,456419600.0
2010-03-23,23.327096939086914,13.1340970993042,7.025033473968506,29.8799991607666,17.625,8.15571403503418,29.899999618530273,17.740385055541992,8.170714378356934,29.40999984741211,17.451923370361328,8.003570556640625,29.59000015258789,17.461538314819336,8.058570861816406,42026600.0,111883304.0,602431200.0
2010-03-24,23.147533416748047,13.220085144042969,7.0561041831970215,29.649999618530273,17.740385055541992,8.19178581237793,29.850000381469727,18.211538314819336,8.221428871154785,29.600000381469727,17.56730842590332,8.125356674194336,29.719999313354492,17.653846740722656,8.130000114440918,33987700.0,129210744.0,597780400.0
2010-03-25,23.428585052490234,13.112606048583984,6.9724297523498535,30.010000228881836,17.596153259277344,8.094642639160156,30.56999969482422,18.038461685180664,8.248929023742676,29.799999237060547,17.55769157409668,8.08035659790039,29.829999923706055,17.990385055541992,8.247142791748047,73168700.0,101575136.0,542284400.0
2010-03-26,23.15534019470215,13.141264915466309,7.10317325592041,29.65999984741211,17.634614944458008,8.246429443359375,30.200000762939453,17.913461685180664,8.283928871154785,29.59000015258789,17.48076820373535,8.162500381469727,30.09000015258789,17.615385055541992,8.176786422729492,55595500.0,87755720.0,640875200.0
2010-03-29,23.10068702697754,13.184257507324219,7.149008750915527,29.59000015258789,17.69230842590332,8.299642562866211,29.81999969482422,17.846153259277344,8.352499961853027,29.549999237060547,17.548076629638672,8.272143363952637,29.709999084472656,17.80769157409668,8.321429252624512,33336000.0,87273472.0,540744400.0
2010-03-30,23.241214752197266,13.112606048583984,7.255445957183838,29.770000457763672,17.596153259277344,8.423213958740234,29.860000610351562,17.76923179626465,8.481429100036621,29.5,17.548076629638672,8.366070747375488,29.6299991607666,17.759614944458008,8.449999809265137,34954800.0,55295448.0,527310000.0
2010-03-31,22.866485595703125,13.0409517288208,7.2292985916137695,29.290000915527344,17.5,8.39285659790039,29.719999313354492,17.653846740722656,8.450357437133789,29.170000076293945,17.43269157409668,8.373571395874023,29.639999389648438,17.509614944458008,8.410357475280762,63760000.0,61585160.0,430659600.0
2010-04-01,22.764991760253906,13.1340970993042,7.259140491485596,29.15999984741211,17.625,8.427499771118164,29.540000915527344,17.69230842590332,8.526070594787598,28.6200008392334,17.48076820373535,8.3125,29.350000381469727,17.56730842590332,8.478928565979004,74768100.0,47297120.0,603145200.0
2010-04-05,22.850872039794922,13.277410507202148,7.336662769317627,29.270000457763672,17.81730842590332,8.517499923706055,29.43000030517578,17.93269157409668,8.518214225769043,29.030000686645508,17.625,8.384642601013184,29.1299991607666,17.711538314819336,8.392143249511719,34331200.0,58114576.0,684507600.0
2010-04-06,22.88990592956543,13.32756233215332,7.368965148925781,29.31999969482422,17.884614944458008,8.555000305175781,29.579999923706055,17.93269157409668,8.579999923706055,28.979999542236328,17.701923370361328,8.464285850524902,29.149999618530273,17.740385055541992,8.507143020629883,47366800.0,56270760.0,447017200.0
2010-04-07,22.913326263427734,13.255916595458984,7.401573657989502,29.350000381469727,17.788461685180664,8.592857360839844,29.559999465942383,18.028846740722656,8.640000343322754,29.139999389648438,17.68269157409668,8.523571014404297,29.15999984741211,17.85576820373535,8.555356979370117,58318800.0,62882768.0,628502000.0
2010-04-08,23.358322143554688,13.29890251159668,7.381577014923096,29.920000076293945,17.846153259277344,8.569643020629883,29.979999542236328,17.93269157409668,8.626428604125977,29.299999237060547,17.548076629638672,8.501428604125977,29.31999969482422,17.68269157409668,8.587142944335938,63713800.0,63016616.0,572989200.0
2010-04-09,23.686214447021484,13.270241737365723,7.4381818771362305,30.34000015258789,17.80769157409668,8.635356903076172,30.40999984741211,17.951923370361328,8.63892936706543,29.899999618530273,17.69230842590332,8.587857246398926,29.950000762939453,17.875,8.6225004196167,54752500.0,56797208.0,334182800.0
2010-04-12,23.670597076416016,13.406384468078613,7.453562259674072,30.31999969482422,17.990385055541992,8.653214454650879,30.489999771118164,18.25,8.681071281433105,30.209999084472656,17.826923370361328,8.63607120513916,30.25,17.846153259277344,8.649999618530273,37068800.0,74568520.0,333026400.0
2010-04-13,23.772085189819336,13.578353881835938,7.457867622375488,30.450000762939453,18.221153259277344,8.65821361541748,30.5,18.39423179626465,8.671428680419922,30.1299991607666,18.0,8.61107063293457,30.149999618530273,18.028846740722656,8.637857437133789,41374600.0,96288504.0,306210800.0
2010-04-14,24.060943603515625,13.864967346191406,7.558154106140137,30.81999969482422,18.60576820373535,8.774642944335938,31.0,18.653846740722656,8.778928756713867,30.65999984741211,18.278846740722656,8.71678638458252,30.790000915527344,18.471153259277344,8.760000228881836,68941200.0,85237360.0,404076400.0
2010-04-15,24.099979400634766,13.972448348999023,7.657519817352295,30.8700008392334,18.75,8.890000343322754,30.950000762939453,18.93269157409668,8.893928527832031,30.709999084472656,18.625,8.768214225769043,30.81999969482422,18.701923370361328,8.777856826782227,52745400.0,107246776.0,376784800.0
2010-04-16,23.943845748901367,13.592686653137207,7.610760688781738,30.670000076293945,18.240385055541992,8.835714340209961,30.979999542236328,18.701923370361328,8.96928596496582,30.600000381469727,17.93269157409668,8.733928680419922,30.790000915527344,18.69230842590332,8.8774995803833,88703100.0,179269896.0,750545600.0
2010-04-19,24.232696533203125,13.571187019348145,7.600608825683594,31.040000915527344,18.211538314819336,8.823928833007812,31.25,18.240385055541992,8.853214263916016,30.760000228881836,17.923076629638672,8.634642601013184,30.770000457763672,17.923076629638672,8.822500228881836,64970300.0,81282448.0,566924400.0
2010-04-20,24.482513427734375,13.614174842834473,7.524317264556885,31.360000610351562,18.26923179626465,8.735357284545898,31.440000534057617,18.461538314819336,8.901785850524902,31.1299991607666,18.25,8.677143096923828,31.219999313354492,18.30769157409668,8.876428604125977,52199500.0,59973160.0,738326400.0
2010-04-21,24.459091186523438,13.635671615600586,7.974379539489746,31.329999923706055,18.298076629638672,9.257857322692871,31.5,18.44230842590332,9.29464340209961,31.229999542236328,18.163461685180664,9.133213996887207,31.329999923706055,18.365385055541992,9.242856979370117,55343100.0,60743280.0,982391200.0
2010-04-22,24.50594139099121,13.578353881835938,8.197409629821777,31.389999389648438,18.221153259277344,9.516785621643066,31.530000686645508,18.278846740722656,9.526785850524902,30.899999618530273,17.89423179626465,9.149999618530273,31.040000915527344,18.18269157409668,9.222857475280762,84847600.0,75966384.0,793424800.0
2010-04-23,24.170242309570312,13.664334297180176,8.331537246704102,30.959999084472656,18.336538314819336,9.672499656677246,31.579999923706055,18.365385055541992,9.72071361541748,30.649999618530273,18.076923370361328,9.535714149475098,31.1200008392334,18.134614944458008,9.571070671081543,126766600.0,60088600.0,796955600.0
2010-04-26,24.287351608276367,13.829141616821289,8.29062557220459,31.110000610351562,18.55769157409668,9.625,31.280000686645508,18.625,9.730713844299316,30.860000610351562,18.365385055541992,9.578213691711426,31.0,18.451923370361328,9.710000038146973,63649300.0,68341416.0,479068800.0
2010-04-27,24.084369659423828,13.399222373962402,8.061132431030273,30.850000381469727,17.98076820373535,9.35857105255127,31.25,18.740385055541992,9.565713882446289,30.75,17.875,9.304286003112793,30.950000762939453,18.5,9.545356750488281,68730900.0,114014264.0,709343600.0
2010-04-28,24.13120460510254,13.578353881835938,8.04759407043457,30.90999984741211,18.221153259277344,9.342857360839844,31.0,18.35576820373535,9.428570747375488,30.6200008392334,17.93269157409668,9.157500267028809,30.920000076293945,17.951923370361328,9.401785850524902,64557900.0,88406656.0,758402400.0
2010-04-29,24.201465606689453,13.96528434753418,8.264166831970215,31.0,18.740385055541992,9.59428596496582,31.43000030517578,18.740385055541992,9.64285659790039,30.670000076293945,18.298076629638672,9.357500076293945,30.93000030517578,18.30769157409668,9.393570899963379,52665200.0,72869056.0,558840800.0
2010-04-30,23.84235191345215,13.513864517211914,8.031907081604004,30.540000915527344,18.134614944458008,9.3246431350708,31.079999923706055,18.94230842590332,9.663213729858398,30.520000457763672,18.06730842590332,9.321429252624512,31.06999969482422,18.711538314819336,9.618213653564453,63214800.0,116618424.0,542463600.0
2010-05-03,24.0921688079834,13.800477981567383,8.193717956542969,30.860000610351562,18.51923179626465,9.512499809265137,31.059999465942383,18.596153259277344,9.567143440246582,30.579999923706055,18.23076820373535,9.388570785522461,30.670000076293945,18.240385055541992,9.422857284545898,43989500.0,62564008.0,454342000.0
2010-05-04,23.522266387939453,13.313234329223633,7.957767009735107,30.1299991607666,17.865385055541992,9.238571166992188,30.549999237060547,18.336538314819336,9.403214454650879,29.75,17.64423179626465,9.16964340209961,30.520000457763672,18.326923370361328,9.38892936706543,82085600.0,97888648.0,723819600.0
2010-05-05,23.303668975830078,12.9692964553833,7.875015735626221,29.850000381469727,17.403846740722656,9.142499923706055,30.09000015258789,17.778846740722656,9.21928596496582,29.690000534057617,17.240385055541992,8.883213996887207,29.770000457763672,17.51923179626465,9.036786079406738,66833800.0,111279584.0,883103200.0
2010-05-06,22.62447738647461,12.403233528137207,7.575386047363281,28.979999542236328,16.64423179626465,8.79464340209961,29.8799991607666,17.451923370361328,9.223214149475098,27.90999984741211,14.56730842590332,7.1160712242126465,29.59000015258789,17.30769157409668,9.065357208251953,128613000.0,189407712.0,1285860800.0
2010-05-07,22.023334503173828,12.095124244689941,7.255756378173828,28.209999084472656,16.23076820373535,8.42357063293457,28.950000762939453,17.009614944458008,8.806071281433105,27.31999969482422,15.884614944458008,8.043213844299316,28.93000030517578,16.836538314819336,8.70392894744873,173718100.0,172084536.0,1676018400.0
2010-05-10,22.593244552612305,12.92630386352539,7.813488960266113,28.940000534057617,17.346153259277344,9.071070671081543,29.479999542236328,17.663461685180664,9.094642639160156,28.709999084472656,17.19230842590332,8.876070976257324,29.010000228881836,17.346153259277344,8.9375,86653300.0,143698152.0,984306400.0
2010-05-11,22.546405792236328,12.897643089294434,7.891321182250977,28.8799991607666,17.30769157409668,9.161429405212402,29.649999618530273,17.634614944458008,9.28178596496582,28.56999969482422,17.134614944458008,8.946429252624512,28.68000030517578,17.163461685180664,8.994285583496094,63789400.0,86843952.0,848906800.0
2010-05-12,22.98358917236328,13.212920188903809,8.062670707702637,29.440000534057617,17.73076820373535,9.360357284545898,29.579999923706055,17.788461685180664,9.397500038146973,28.920000076293945,17.375,9.239286422729492,28.979999542236328,17.39423179626465,9.258570671081543,47146800.0,70623800.0,654379600.0
2010-05-13,22.827451705932617,12.93346881866455,7.947925090789795,29.239999771118164,17.35576820373535,9.227143287658691,29.729999542236328,17.721153259277344,9.464285850524902,29.18000030517578,17.26923179626465,9.157142639160156,29.260000228881836,17.701923370361328,9.400713920593262,45188800.0,66885104.0,599712400.0
2010-05-14,22.585432052612305,12.639686584472656,7.808257579803467,28.93000030517578,16.961538314819336,9.0649995803833,29.209999084472656,17.346153259277344,9.15999984741211,28.639999389648438,16.740385055541992,8.910714149475098,29.200000762939453,17.278846740722656,9.1128568649292,63334000.0,87064328.0,759362800.0
2010-05-17,22.593244552612305,12.582367897033691,7.820565223693848,28.940000534057617,16.884614944458008,9.079285621643066,29.229999542236328,17.038461685180664,9.149286270141602,28.450000762939453,16.43269157409668,8.846785545349121,29.1200008392334,16.93269157409668,9.096428871154785,46053300.0,81904680.0,762834800.0
2010-05-18,22.428556442260742,12.345911979675293,7.763345241546631,28.600000381469727,16.56730842590332,9.012857437133789,29.0,17.18269157409668,9.233928680419922,28.399999618530273,16.39423179626465,8.937856674194336,28.8700008392334,17.038461685180664,9.177857398986816,52690600.0,82672200.0,782678400.0
2010-05-19,22.14623260498047,12.367402076721191,7.639676094055176,28.239999771118164,16.596153259277344,8.869285583496094,28.690000534057617,16.711538314819336,9.032856941223145,27.790000915527344,16.10576820373535,8.744643211364746,28.520000457763672,16.413461685180664,8.910714149475098,61746700.0,140340720.0,1025726800.0
2010-05-20,21.260074615478516,11.650869369506836,7.314208507537842,27.110000610351562,15.634614944458008,8.491429328918457,27.84000015258789,16.18269157409668,8.708929061889648,27.040000915527344,15.625,8.436071395874023,27.649999618530273,16.163461685180664,8.638570785522461,87991100.0,160613752.0,1282915200.0
